,"(0, 18, 0)","(1, 18, 0)","(2, 18, 0)","(3, 18, 0)","(4, 18, 0)","(5, 18, 0)","(6, 18, 0)","(7, 18, 0)","(8, 18, 0)","(9, 18, 0)","(0, 18, 1)","(1, 18, 1)","(2, 18, 1)","(3, 18, 1)","(4, 18, 1)","(5, 18, 1)","(6, 18, 1)","(7, 18, 1)","(8, 18, 1)","(0, 18, 2)","(1, 18, 2)","(2, 18, 2)","(3, 18, 2)","(4, 18, 2)","(5, 18, 2)","(6, 18, 2)","(7, 18, 2)","(8, 18, 2)","(0, 18, 3)","(1, 18, 3)","(2, 18, 3)","(3, 18, 3)","(4, 18, 3)","(5, 18, 3)","(6, 18, 3)","(7, 18, 3)","(8, 18, 3)","(0, 19, 0)","(1, 19, 0)","(2, 19, 0)","(3, 19, 0)","(4, 19, 0)","(5, 19, 0)","(6, 19, 0)","(7, 19, 0)","(8, 19, 0)","(0, 19, 1)","(1, 19, 1)","(2, 19, 1)","(3, 19, 1)","(4, 19, 1)","(5, 19, 1)","(6, 19, 1)","(7, 19, 1)","(8, 19, 1)","(9, 19, 1)","(0, 19, 2)","(1, 19, 2)","(2, 19, 2)","(3, 19, 2)","(4, 19, 2)","(5, 19, 2)","(6, 19, 2)","(7, 19, 2)","(8, 19, 2)","(9, 19, 2)","(0, 19, 3)","(1, 19, 3)","(2, 19, 3)","(3, 19, 3)","(4, 19, 3)","(5, 19, 3)","(6, 19, 3)","(7, 19, 3)","(8, 19, 3)","(9, 19, 3)"
"(4, 19, 1)",(-0.00013411980794568804+0j),(-0.00438147177312008+0j),(-0.02498047120545399+0j),(0.16975669765638224+0j),(-2.9331008169996893+0j),(1.1231209413184393+0j),(-0.022198668743289754+0j),(0.00023796029070916307+0j),(1.2712050996546893e-06+0j),(-2.265392959437389e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0009734105555295469+0j),(-0.016957904400303425+0j),(0.17272447527419876+0j),(-3.0344240120204753+0j),(-2.9178373599597967+0j),(0.06500662994694562+0j),(-0.0008518435533831151+0j),(-6.054704782916184e-06+0j),(1.922312004075475e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 1)",(4.110354381198743e-06+0j),(0.00013427849861759322+0j),(0.0007655857244675546+0j),(-0.005204689845473065+0j),(0.0990986787516909+0j),(-3.2457842733377547+0j),(0.8902986108860063+0j),(-0.009583224133926475+0j),(-5.119446232572184e-05+0j),(9.123064251725385e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.9832001614667203e-05+0j),(0.0005197058956403766+0j),(-0.005292384071474587+0j),(0.08903287980690122+0j),(-2.7966323210803083+0j),(-2.6666881037056713+0j),(0.03430586213133137+0j),(0.00024383739492669313+0j),(-7.741659311381768e-07+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 1)",(-7.145099131149538e-08+0j),(-2.334184186802632e-06+0j),(-1.3308297235281596e-05+0j),(9.047397060973905e-05+0j),(-0.0017227822776863348+0j),(0.06073642263198396+0j),(-3.525636052005844+0j),(0.6529119234733322+0j),(0.003493503585062676+0j),(-6.225563628320565e-06+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5.185743037049856e-07+0j),(-9.034129082555187e-06+0j),(9.199832989492673e-05+0j),(-0.0015476223339206396+0j),(0.047448356217915696+0j),(-2.524386499349447+0j),(-2.3659527193430088+0j),(-0.016639441139737553+0j),(5.28289975738275e-05+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 1)",(6.978977747269799e-10+0j),(2.2795869321096812e-08+0j),(1.2997027602767997e-07+0j),(-8.835790287278766e-07+0j),(1.6824888103730666e-05+0j),(-0.0005931703702386961+0j),(0.036543489952140205+0j),(-3.7899923782641314+0j),(-0.41324294986499627+0j),(0.0007367722691635931+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.064321797424581e-09+0j),(8.822825902851661e-08+0j),(-8.984660499616881e-07+0j),(1.5114255568948048e-05+0j),(-0.0004633832138659661+0j),(0.024309961296067738+0j),(-2.1867723453281305+0j),(1.9803805888613528+0j),(-0.0062521154941401254+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 1)",0j,(1.1293296834258455e-10+0j),(6.43690301798186e-10+0j),(-4.375936551916787e-09+0j),(8.332578137616557e-08+0j),(-2.9376974091525117e-06+0j),(0.00018098385800993986+0j),(-0.01973655929762896+0j),(-4.0457870977195896+0j),(0.16873460937162799+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(4.368677039047475e-10+0j),(-4.449612302746819e-09+0j),(7.485382380904501e-08+0j),(-2.2949218955678214e-06+0j),(0.00012039581500752732+0j),(-0.010745257538000662+0j),(-1.7364255162109798+0j),(-1.435292762548882+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(9, 19, 1)",0j,0j,0j,0j,(-1.3947462515779955e-10+0j),(4.9154437880650085e-09+0j),(-3.028237512307116e-07+0j),(3.302341249912966e-05+0j),(0.007071582043546061+0j),(-4.296365262642829+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.252808870641671e-10+0j),(3.839877948391018e-09+0j),(-2.0144721725605632e-07+0j),(1.7979051399138382e-05+0j),(0.0028942586935245427+0j),(-1.0272890976026086+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(0, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(3.8583965702944636+0j),(-0.2802533592734782+0j),(0.028648846167948785+0j),(-0.0020464106925966313+0j),(7.355881448924129e-05+0j),(-1.4395833291720728e-06+0j),(1.5431623472984823e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.6187549384622055+0j),(2.282556766117796+0j),(0.18011265803652893+0j),(-0.04748211783121781+0j),(0.004413176131641126+0j),(0.00018321834860735714+0j),(4.215606784810887e-06+0j),(-5.524196528233598e-08+0j),(-3.925329972631793e-10+0j),0j
"(1, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.5332678646626978+0j),(2.912397419241153+0j),(-0.44386870092872643+0j),(0.031855051623132846+0j),(-0.001145059057212433+0j),(2.2409385345145694e-05+0j),(-2.4021838968858733e-07+0j),(-1.2832227043110822e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.07308207019746893+0j),(2.7972873133124887+0j),(-3.343605759737385+0j),(0.7447825563299457+0j),(-0.06870096096449207+0j),(-0.0028520830128441754+0j),(-6.562257274905087e-05+0j),(8.599268178054176e-07+0j),(6.112206956060753e-09+0j),0j
"(2, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08962161554309124+0j),(-1.346940372246241+0j),(1.5986097600185891+0j),(-0.12704651986039023+0j),(0.004568648933746283+0j),(-8.94108093822607e-05+0j),(9.584428749872392e-07+0j),(5.120061819397642e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.012211700186193244+0j),(-0.433419059791053+0j),(-3.903034610412538+0j),(-3.603417484670812+0j),(0.2743751592673622+0j),(0.011379490376694612+0j),(0.00026182633899848873+0j),(-3.431006667806852e-06+0j),(-2.438687415071486e-08+0j),0j
"(3, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.01646930856198607+0j),(0.2678005767962904+0j),(-2.5134986602486347+0j),(1.3413699186515584+0j),(-0.04941296716658597+0j),(0.0009670612619506191+0j),(-1.0366452881617125e-05+0j),(-5.5378512065547975e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0022435249261353284+0j),(0.0793793737234455+0j),(0.5338713341945791+0j),(-3.2910134759385117+0j),(-3.152706143792657+0j),(-0.12308957400973436+0j),(-0.0028318960785326114+0j),(3.710953621456972e-05+0j),(2.637660500167359e-07+0j),(-8.374137127004425e-10+0j)
"(4, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0009627890091150615+0j),(0.01567765664301235+0j),(-0.16894587069788602+0j),(2.9330664874977477+0j),(-1.123122028389133+0j),(0.022198688952961995+0j),(-0.00023796050719958328+0j),(-1.271206365947939e-06+0j),(2.2652909111643997e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0001311549838235379+0j),(0.0046402165426166625+0j),(0.03107294378098613+0j),(-0.17443794903580745+0j),(3.034488235168093+0j),(-2.9178396725497984+0j),(-0.06500668911488572+0j),(0.0008518443286541794+0j),(6.05471046849135e-06+0j),(-1.9223269742403397e-08+0j)
"(5, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.95079464022463e-05+0j),(0.00048049688666512713+0j),(-0.005179900620196021+0j),(0.09909766408410908+0j),(-3.245784245144048+0j),(0.8902986113881638+0j),(-0.009583224139013498+0j),(-5.119446243872323e-05+0j),(9.123052478629502e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4.019691020550964e-06+0j),(0.00014221520956404776+0j),(0.0009523254687249516+0j),(-0.005344972196726305+0j),(0.08903512092317774+0j),(2.7966323843366343+0j),(-2.666688105025732+0j),(0.03430586214999458+0j),(0.00024383739501564406+0j),(-7.74166158306423e-07+0j)
"(6, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(5.12941401881184e-07+0j),(-8.35255317448158e-06+0j),(9.004305687185243e-05+0j),(-0.0017227646519584472+0j),(0.060736422153489934+0j),(-3.5256360519979464+0j),(0.652911923473518+0j),(0.0034935035849776794+0j),(-6.22556352765338e-06+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(6.987500122376854e-08+0j),(-2.4721495534250904e-06+0j),(-1.6554423959841413e-05+0j),(9.291247919138157e-05+0j),(-0.0015476613049969015+0j),(-0.047448357420214554+0j),(-2.524386499370588+0j),(-2.365952719343438+0j),(-0.016639441139530715+0j),(5.282899780553877e-05+0j)
"(7, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.009388790930269e-09+0j),(8.15720696753508e-08+0j),(-8.793707677728912e-07+0j),(1.682471586256923e-05+0j),(-0.0005931703653977369+0j),(0.036543489952172103+0j),(-3.7899923782642166+0j),(-0.4132429498648091+0j),(0.0007367722690789176+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.824194718698957e-10+0j),(2.4143486333219263e-08+0j),(1.616725106776129e-07+0j),(-9.073939470239517e-07+0j),(1.5114636279958509e-05+0j),(0.000463383225472366+0j),(0.024309961296164168+0j),(-2.1867723453283245+0j),(1.9803805888614492+0j),(-0.00625211549415011+0j)
"(8, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(4.0393599663041124e-10+0j),(-4.3550943962245015e-09+0j),(8.332503281848272e-08+0j),(-2.937697502416667e-06+0j),(0.00018098385793974378+0j),(-0.019736559297419576+0j),(-4.045787097719543+0j),(0.16873460937151555+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.1954043397516267e-10+0j),(8.006847834491487e-10+0j),(-4.4939296360785655e-09+0j),(7.485588713701486e-08+0j),(2.2949221805348855e-06+0j),(0.00012039581510398653+0j),(-0.010745257537816792+0j),(-1.7364255162108593+0j),(-1.4352927625486116+0j)
"(9, 19, 2)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.3937275441275147e-10+0j),(4.91532200584796e-09+0j),(-3.028236459442452e-07+0j),(3.302341241779296e-05+0j),(0.007071582043435442+0j),(-4.296365262642671+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.25311789321442e-10+0j),(-3.839950847188104e-09+0j),(-2.0144737829970907e-07+0j),(1.7979051670704812e-05+0j),(0.0028942586938298285+0j),(-1.0272890976027869+0j)
"(0, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(4.198944954550438+0j),(-0.14874528352691885+0j),(-0.011771399230278628+0j),(0.0011294279541019803+0j),(-5.664099407492844e-05+0j),(1.4934139915727743e-06+0j),(-2.1726229457869062e-08+0j),(-1.6784543693066853e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1.6187549384622058+0j),(-0.07308207019746893+0j),(0.012211700186193237+0j),(-0.0022435249261353023+0j),(-0.0001311549838235379+0j),(-4.0196910205370865e-06+0j),(6.987500122376854e-08+0j),(-6.824194644973209e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(1, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.30198888615902125+0j),(3.4570093210251978+0j),(0.41491822220867647+0j),(-0.039957713344626+0j),(0.002003937794272048+0j),(-5.2836447407556e-05+0j),(7.686693648985277e-07+0j),(5.940420350937503e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(2.2825567661177963+0j),(2.797287313312489+0j),(-0.433419059791053+0j),(0.07937937372344561+0j),(0.004640216542616898+0j),(0.00014221520956404776+0j),(-2.4721495535378474e-06+0j),(2.4143486360758e-08+0j),(1.1954038540290535e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(2, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.02481735788761802+0j),(0.8074466376249768+0j),(2.137129182913002+0j),(-0.26701146043746815+0j),(0.013419052302684642+0j),(-0.00035381232632406+0j),(5.14729269390779e-06+0j),(3.9779598396544325e-08+0j),(-1.3527450578969258e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.18011265803652915+0j),(-3.343605759737385+0j),(-3.903034610412538+0j),(0.5338713341945789+0j),(0.03107294378098635+0j),(0.0009523254687248683+0j),(-1.6554423959785902e-05+0j),(1.6167251066546984e-07+0j),(8.006846654879524e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(3, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0065455485959778955+0j),(-0.21771200219856374+0j),(-2.0899917116108604+0j),(1.436858197560874+0j),(-0.0753088633496592+0j),(0.0019857881518752993+0j),(-2.8889421220449837e-05+0j),(-2.232648504496646e-07+0j),(7.593718182746529e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.04748211783121803+0j),(0.7447825563299457+0j),(-3.6034174846708114+0j),(-3.2910134759385112+0j),(-0.17443794903580756+0j),(-0.005344972196726389+0j),(9.291247919138157e-05+0j),(-9.073939469354808e-07+0j),(-4.493929594445202e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(4, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0006083832713887453+0j),(0.020257633886514748+0j),(0.2239990280325549+0j),(-2.749111070671301+0j),(1.2354287960089696+0j),(-0.03307737346788961+0j),(0.0004812167258337746+0j),(3.7189656683601566e-06+0j),(-1.2649627948737273e-08+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004413176131641071+0j),(-0.06870096096449185+0j),(0.27437515926736245+0j),(-3.1527061437926576+0j),(3.034488235168093+0j),(0.08903512092317796+0j),(-0.001547661304997068+0j),(1.5114636279847486e-05+0j),(7.485588713874959e-08+0j),(-1.2531179268246873e-10+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(5, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.5257771128432693e-05+0j),(0.0008410254572933928+0j),(0.009307577584374505+0j),(-0.1282024577951414+0j),(3.095500373021411+0j),(-1.0075955101548746+0j),(0.014753084245186364+0j),(0.00011401573002486638+0j),(-3.878124218988739e-07+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0001832183486073849+0j),(-0.0028520830128440366+0j),(0.011379490376694612+0j),(-0.12308957400973414+0j),(-2.9178396725497984+0j),(2.7966323843366343+0j),(-0.04744835742021439+0j),(0.0004633832254724631+0j),(2.2949221805348855e-06+0j),(-3.839950804688226e-09+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(6, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.811471684349229e-07+0j),(1.935085945252435e-05+0j),(0.00021415503361321697+0j),(-0.0029502582917964593+0j),(0.07745428046639846+0j),(-3.388337736877606+0j),(0.7719484472979056+0j),(0.005981473368694702+0j),(-2.0345351254543825e-05+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(4.215606784810887e-06+0j),(-6.562257274860678e-05+0j),(0.0002618263389983777+0j),(-0.0028318960785327224+0j),(-0.06500668911488583+0j),(-2.666688105025732+0j),(-2.524386499370588+0j),(0.024309961296163946+0j),(0.00012039581510411143+0j),(-2.0144737828233452e-07+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(7, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(7.615341841068352e-09+0j),(-2.535763124270063e-07+0j),(-2.806315590339614e-06+0j),(3.8660574274221315e-05+0j),(-0.0010150100049335642+0j),(0.04742098324285231+0j),(-3.6591932818961768+0j),(-0.5333501670796713+0j),(0.0018158106220137519+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.524196525479724e-08+0j),(8.599268176943953e-07+0j),(-3.4310066676819517e-06+0j),(3.710953621445523e-05+0j),(0.0008518443286542905+0j),(0.03430586214999448+0j),(-2.365952719343438+0j),(-2.1867723453283245+0j),(-0.010745257537816789+0j),(1.79790516706493e-05+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(8, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.802300988139327e-09+0j),(-1.9946660547234818e-08+0j),(2.747903779104499e-07+0j),(-7.2144539019058235e-06+0j),(0.00033706063084249947+0j),(-0.027463442695812655+0j),(-3.918700590607801+0j),(0.2922458834739095+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-3.9253310828548174e-10+0j),(6.112206900549602e-09+0j),(-2.438687415114854e-08+0j),(2.637660500167359e-07+0j),(6.0547104685468615e-06+0j),(0.00024383739501578284+0j),(-0.016639441139530812+0j),(1.9803805888614492+0j),(-1.7364255162108593+0j),(0.0028942586938298077+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
"(9, 19, 3)",0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-8.723947087733303e-10+0j),(2.2905348611855676e-08+0j),(-1.070143144923908e-06+0j),(8.719465982646596e-05+0j),(0.013036018636618837+0j),(-4.171591426664051+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-8.374136554545678e-10+0j),(-1.922326976972529e-08+0j),(-7.741661583031704e-07+0j),(5.282899780559428e-05+0j),(-0.006252115494150082+0j),(-1.4352927625486116+0j),(-1.0272890976027869+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
